"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","12 years  1 month 22 days","Male","Medium","Black","","No","Yes","Foster Home",2022-06-06,"Pugsley",2022-08-14,2022-08-14 03:24:28,69,12,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 9 months 28 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-08-14,2022-08-14 03:24:28,93,12,"White"
"43086544","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 7 months 18 days","Male","Large","White",NA,"No","Unknown","Doggie Den",2022-07-25,"DJ",2022-08-14,2022-08-14 03:24:28,20,3,"White"
"43329339","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 8 months 16 days","Male","Medium","Black/White","","No","Unknown","Doggie Town",2022-08-02,"Bradox (Mooshie)",2022-08-14,2022-08-14 03:24:28,12,3,"Black"
"43893641","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 5 months 20 days","Male","Large","Brown","","No","Unknown","Office",2022-08-02,"Brodie",2022-08-14,2022-08-14 03:24:28,12,6,"Brown"
"46049638","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 3 months 8 days","Male","Medium","Black/White","","No","Unknown","Doggie Den",2022-08-12,"Doug (Rolo)",2022-08-14,2022-08-14 03:24:28,2,2,"Black"
"46882050","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 4 months 3 days","Male","Large","Blue/White","","No","Unknown","Dog Quarantine",2022-08-08,"Blue DabaDee",2022-08-14,2022-08-14 03:24:28,6,2,"Blue"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 6 months 30 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-08-14,2022-08-14 03:24:28,212,2,"Tan"
"49867569","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 4 months 16 days","Female","Medium","White/Brown","","No","Unknown","Foster Home",2022-05-10,"Sugar",2022-08-14,2022-08-14 03:24:28,96,3,"White"
"50133334","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 3 months 7 days","Female","Large","Grey/White",NA,"No","Unknown","Office",2022-05-07,"Kiwi",2022-08-14,2022-08-14 03:24:28,99,1,"Grey"
