"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","12 years 7 days","Male","Medium","Black","","No","Yes","Foster Home",2022-06-06,"Pugsley",2022-06-30,2022-06-30 03:24:04,24,12,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 8 months 13 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-06-30,2022-06-30 03:24:04,48,12,"White"
"20556418","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Terrier","13 years  1 month 18 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-05-12,"Lillian",2022-06-30,2022-06-30 03:24:04,49,13,"Brown"
"33937702","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 7 months 18 days","Male","Medium","Red","","No","Unknown","Doggie Town",2022-06-19,"Redz (Boy Boy)",2022-06-30,2022-06-30 03:24:04,11,7,"Red"
"38253013","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 2 months 22 days","Male","Large","Grey/White","","No","Unknown","Foster Home",2022-06-02,"Bryant",2022-06-30,2022-06-30 03:24:04,28,7,"Grey"
"47520169","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 18 days","Male","Large","Brown/White","","No","Unknown","Dog Quarantine",2022-06-24,"Peanut",2022-06-30,2022-06-30 03:24:04,6,2,"Brown"
"48434939","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 10 months 18 days","Male","Large","Grey/White","","No","Unknown","Mutt Hut",2022-06-03,"Braddish (Bruce McCullough)",2022-06-30,2022-06-30 03:24:04,27,1,"Grey"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 10 months 5 days","Male","Large","White/Black","","No","Unknown","Foster Home",2022-05-08,"Edman",2022-06-30,2022-06-30 03:24:04,53,4,"White"
"49099095","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","11 months 13 days","Male","Large","Black/White","","No","Unknown","Rover Refuge",2022-06-28,"Zeus F.",2022-06-30,2022-06-30 03:24:04,2,0,"Black"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 5 months 15 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-06-30,2022-06-30 03:24:04,167,2,"Tan"
"49443331","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 months 11 days","Female","Medium","White/Tan","","No","Unknown","Foster Home",2022-03-04,"Clover",2022-06-30,2022-06-30 03:24:04,118,0,"White"
"49499579","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 5 months  1 day","Male","XL","Tan","","No","Unknown","Doggie Town",2022-06-23,"Marley",2022-06-30,2022-06-30 03:24:04,7,5,"Tan"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 3 months 26 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Pluto",2022-06-30,2022-06-30 03:24:04,104,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 26 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Bear",2022-06-30,2022-06-30 03:24:04,104,5,"Tan"
"49823010","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 7 days","Male","Large","Black/White",NA,"No","Unknown","Foster Home",2022-03-22,"Flash",2022-06-30,2022-06-30 03:24:04,100,5,"Black"
"49956356","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 2 months 18 days","Male","Large","Blue","","No","Yes","Doggie Den",2022-06-27,"Bob Barker (Gavin)",2022-06-30,2022-06-30 03:24:04,3,3,"Blue"
"49970033","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year  1 month 16 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-06-13,"Booster",2022-06-30,2022-06-30 03:24:04,17,1,"Tan"
"50119023","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years  1 month 25 days","Female","Large","Tan/White","","No","Unknown","Foster Home",2022-05-05,"Leona",2022-06-30,2022-06-30 03:24:04,56,12,"Tan"
"50133007","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years  1 month 23 days","Female","Medium","Cream",NA,"No","Unknown","Foster Home",2022-05-07,"Clementine",2022-06-30,2022-06-30 03:24:04,54,12,"Cream"
"50133334","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 23 days","Female","Large","Grey/White",NA,"No","Unknown","Foster Home",2022-05-07,"Kiwi",2022-06-30,2022-06-30 03:24:04,54,1,"Grey"
"50161056","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","5 years  1 month 19 days","Female","Medium","Black","","No","Unknown","Rover Refuge",2022-06-29,"Hibiscus (Violet)",2022-06-30,2022-06-30 03:24:04,1,5,"Black"
