"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","11 years 11 months 17 days","Male","Medium","Black","","No","Yes","Pooch Place",2022-06-06,"Pugsley",2022-06-09,2022-06-09 03:11:05,3,11,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 7 months 23 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-06-09,2022-06-09 03:11:05,27,12,"White"
"20556418","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Terrier","13 years 28 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-05-12,"Lillian",2022-06-09,2022-06-09 03:11:05,28,13,"Brown"
"33937702","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 6 months 28 days","Male","Medium","Red","","No","Unknown","Doggie Den",2022-05-17,"Redz (Boy Boy)",2022-06-09,2022-06-09 03:11:05,23,7,"Red"
"37587708","Dog","Terrier/Mix","4 years 7 months 9 days","Male","Medium","Blue/White","","No","Unknown","Doggie Den",2022-06-08,"Sinatra",2022-06-09,2022-06-09 03:11:05,1,4,"Blue"
"38253013","Dog","Terrier/Mix","7 years 2 months  1 day","Male","Large","Grey/White","","No","Unknown","Doggie Town",2022-06-02,"Bryant",2022-06-09,2022-06-09 03:11:05,7,7,"Grey"
"43111503","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 8 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-05-07,"Onyx",2022-06-09,2022-06-09 03:11:05,33,4,"Black"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 9 months 15 days","Male","Large","White/Black","","No","Unknown","Foster Home",2022-05-08,"Edman",2022-06-09,2022-06-09 03:11:05,32,4,"White"
"49097909","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 2 days","Female","Medium","White","","No","Unknown","Foster Home",2022-05-07,"Maddie",2022-06-09,2022-06-09 03:11:05,33,2,"White"
"49411625","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 27 days","Female","Large","White/Black","","No","Unknown","Mutt Hut",2022-06-04,"Go-Kart (Polk-a-dot)",2022-06-09,2022-06-09 03:11:05,5,1,"White"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 4 months 25 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-06-09,2022-06-09 03:11:05,146,2,"Tan"
"49531856","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 2 months 6 days","Female","Medium","Black/White","","No","Unknown","Foster Home",2022-06-03,"ESPN (Jaala)",2022-06-09,2022-06-09 03:11:05,6,1,"Black"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 3 months 5 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Pluto",2022-06-09,2022-06-09 03:11:05,83,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 5 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Bear",2022-06-09,2022-06-09 03:11:05,83,5,"Tan"
"49714726","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years 3 months 3 days","Male","Medium","White/Black",NA,"No","Unknown","Foster Home",2022-03-06,"Crow",2022-06-09,2022-06-09 03:11:05,95,12,"White"
"49823010","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 2 months 17 days","Male","Large","Black/White",NA,"No","Unknown","Foster Home",2022-03-22,"Flash",2022-06-09,2022-06-09 03:11:05,79,5,"Black"
"49961280","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","14 years  1 month 27 days","Male","Large","White/Tan",NA,"No","Unknown","Foster Home",2022-04-12,"Freckles",2022-06-09,2022-06-09 03:11:05,58,14,"White"
"49989473","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 22 days","Male","Medium","Brindle/White",NA,"No","Unknown","Foster Home",2022-04-18,"Ryder",2022-06-09,2022-06-09 03:11:05,52,4,"Brindle"
"50035682","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 16 days","Female","Medium","Grey","","No","Unknown","Dog Quarantine",2022-05-29,"Bandi",2022-06-09,2022-06-09 03:11:05,11,4,"Grey"
"50099478","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 6 days","Female","Large","Black/Tan","","No","Unknown","Foster Home",2022-05-03,"Doja Cat",2022-06-09,2022-06-09 03:11:05,37,2,"Black"
"50119023","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years  1 month 4 days","Female","Large","Tan/White","","No","Unknown","Foster Home",2022-05-05,"Leona",2022-06-09,2022-06-09 03:11:05,35,12,"Tan"
"50133007","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years  1 month 2 days","Female","Medium","Cream",NA,"No","Unknown","Foster Home",2022-05-07,"Clementine",2022-06-09,2022-06-09 03:11:05,33,12,"Cream"
"50133334","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 2 days","Female","Large","Grey/White",NA,"No","Unknown","Foster Home",2022-05-07,"Kiwi",2022-06-09,2022-06-09 03:11:05,33,1,"Grey"
"50187358","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 26 days","Female","Large","White/Black",NA,"No","Unknown","Office",2022-05-14,"Yucca",2022-06-09,2022-06-09 03:11:05,26,3,"White"
"50191682","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 25 days","Female","Large","Tan/White","","No","Unknown","Pooch Place",2022-06-04,"Amber (Misty)",2022-06-09,2022-06-09 03:11:05,5,3,"Tan"
"50193895","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 24 days","Male","Large","Brown/White","","No","Unknown","Overnight Volunteer",2022-05-15,"Marmaduke (Ace)",2022-06-09,2022-06-09 03:11:05,25,7,"Brown"
"50197843","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 24 days","Female","Medium","Black","","No","Unknown","Mutt Hut",2022-05-16,"Chia",2022-06-09,2022-06-09 03:11:05,24,4,"Black"
"50214112","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 22 days","Male","Large","Grey",NA,"No","Unknown","Doggie Den",2022-05-18,"Sharpie",2022-06-09,2022-06-09 03:11:05,22,3,"Grey"
"50225407","Dog","German Shepherd/German Shepherd","1 year 6 months 21 days","Female","Large","Black/Tan","","No","Unknown","Office",2022-05-25,"Rosie",2022-06-09,2022-06-09 03:11:05,15,1,"Black"
