"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","12 years 12 days","Male","Medium","Black","","No","Yes","Foster Home",2022-06-06,"Pugsley",2022-07-05,2022-07-05 03:25:34,29,12,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 8 months 18 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-07-05,2022-07-05 03:25:34,53,12,"White"
"20556418","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Terrier","13 years  1 month 23 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-05-12,"Lillian",2022-07-05,2022-07-05 03:25:34,54,13,"Brown"
"21998577","Dog","Terrier, Pit Bull/Mix","8 years 7 months 29 days","Male","Large","Brown","","No","Unknown","Dog Intake",2022-07-03,"Rosco (Sweezle)",2022-07-05,2022-07-05 03:25:34,2,8,"Brown"
"33937702","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 7 months 23 days","Male","Medium","Red","","No","Unknown","Doggie Town",2022-06-19,"Redz (Boy Boy)",2022-07-05,2022-07-05 03:25:34,16,7,"Red"
"38253013","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 2 months 27 days","Male","Large","Grey/White","","No","Unknown","Foster Home",2022-06-02,"Bryant",2022-07-05,2022-07-05 03:25:34,33,7,"Grey"
"46323968","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 6 months 9 days","Male","Large","Blue","","No","Unknown","Doggie Town",2022-06-30,"Cashadena",2022-07-05,2022-07-05 03:25:34,5,2,"Blue"
"47520169","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 23 days","Male","Large","Brown/White","","No","Unknown","Doggie Town",2022-06-24,"Peanut",2022-07-05,2022-07-05 03:25:34,11,2,"Brown"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 10 months 10 days","Male","Large","White/Black","","No","Unknown","Foster Home",2022-05-08,"Edman",2022-07-05,2022-07-05 03:25:34,58,4,"White"
"49050644","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years  1 month 23 days","Female","Large","Tan/White","","No","Unknown","Doggie Town",2022-06-29,"Blaze",2022-07-05,2022-07-05 03:25:34,6,3,"Tan"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 5 months 20 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-07-05,2022-07-05 03:25:34,172,2,"Tan"
"49443331","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 months 16 days","Female","Medium","White/Tan","","No","Unknown","Foster Home",2022-03-04,"Clover",2022-07-05,2022-07-05 03:25:34,123,0,"White"
"49499579","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 5 months 6 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-06-23,"Marley",2022-07-05,2022-07-05 03:25:34,12,5,"Tan"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 4 months  1 day","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Pluto",2022-07-05,2022-07-05 03:25:34,109,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 4 months  1 day","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Bear",2022-07-05,2022-07-05 03:25:34,109,5,"Tan"
"49823010","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 12 days","Male","Large","Black/White",NA,"No","Unknown","Foster Home",2022-03-22,"Flash",2022-07-05,2022-07-05 03:25:34,105,5,"Black"
"49875158","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 5 days","Female","Large","Black/White","","No","Unknown","Rover Refuge",2022-07-02,"Dahlia (Egypt)",2022-07-05,2022-07-05 03:25:34,3,1,"Black"
"49956356","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 2 months 23 days","Male","Large","Blue","","No","Yes","Overnight Volunteer",2022-06-27,"Bob Barker (Gavin)",2022-07-05,2022-07-05 03:25:34,8,3,"Blue"
