"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"35301116","Dog","Siberian Husky/Mix","5 years 10 months 3 days","Male","Medium","White/Grey","","No","Unknown","Rover Refuge",2022-05-09,"Kenai",2022-05-11,2022-05-11 03:13:34,2,5,"White"
"43111503","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 10 days","Male","Large","Black/White","","No","Unknown","Rover Refuge",2022-05-07,"Onyx",2022-05-11,2022-05-11 03:13:34,4,4,"Black"
"43741247","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 3 months 9 days","Male","Large","Grey","","No","Unknown","Dog Intake",2022-05-10,"Squash",2022-05-11,2022-05-11 03:13:34,1,6,"Grey"
"47948106","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 11 months 3 days","Male","Medium","Brown/White",NA,"No","Unknown","Dog Intake",2022-05-10,"Mitch (Chance)",2022-05-11,2022-05-11 03:13:34,1,1,"Brown"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 8 months 16 days","Male","Large","White/Black","","No","Unknown","Rover Refuge",2022-05-08,"Edman",2022-05-11,2022-05-11 03:13:34,3,4,"White"
"48560637","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 8 months 10 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-04-13,"Jarvis (Max) (Lucky)",2022-05-11,2022-05-11 03:13:34,28,9,"Black"
"48592161","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 8 months 7 days","Male","Large","Grey/White","","No","Yes","Rover Refuge",2022-05-04,"Brontosaurus (Whiteboy)",2022-05-11,2022-05-11 03:13:34,7,3,"Grey"
"49010609","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 7 months 7 days","Female","Large","Tan","","No","Unknown","Doggie Town",2022-04-26,"Chamaca",2022-05-11,2022-05-11 03:13:34,15,1,"Tan"
"49123807","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 5 months 19 days","Female","Small","Grey",NA,"No","Unknown","Office",2022-05-03,"Coco",2022-05-11,2022-05-11 03:13:34,8,2,"Grey"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year  1 month 19 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-05-11,2022-05-11 03:13:34,168,1,"White"
"49283649","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 4 months 21 days","Female","Medium","Brown/White","","No","Unknown","Foster Home",2021-12-20,"ZooBear",2022-05-11,2022-05-11 03:13:34,142,3,"Brown"
"49411625","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 28 days","Female","Large","White/Black","","No","Unknown","Rover Refuge",2022-05-10,"Go-Kart (Polk-a-dot)",2022-05-11,2022-05-11 03:13:34,1,1,"White"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 3 months 26 days","Male","Medium","Tan/White",NA,"No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-05-11,2022-05-11 03:13:34,117,2,"Tan"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years  1 month 19 days","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-05-11,2022-05-11 03:13:34,112,6,"White"
"49443331","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 months 22 days","Female","Medium","White/Tan","","No","Unknown","Foster Home",2022-03-04,"Clover",2022-05-11,2022-05-11 03:13:34,68,0,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 26 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-05-11,2022-05-11 03:13:34,108,8,"Black"
"49703366","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 2 months 7 days","Male","Medium","Blue","","No","Unknown","Foster Home",2022-03-03,"Wonka Whirl",2022-05-11,2022-05-11 03:13:34,69,3,"Blue"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 2 months 7 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Pluto",2022-05-11,2022-05-11 03:13:34,54,7,"Tan"
