"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"39371506","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","7 years 8 months 28 days","Female","Medium","Blue/White","","No","Unknown","Doggie Town",2022-04-20,"Princess (Mandarin)",2022-05-09,2022-05-09 03:08:00,19,7,"Blue"
"41927739","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 10 months 27 days","Female","Large","Blue/White","","No","Unknown","Doggie Town",2022-05-04,"Loyola (CoCo)",2022-05-09,2022-05-09 03:08:00,5,4,"Blue"
"43111503","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 8 days","Male","Large","Black/White","","No","Unknown","Rover Refuge",2022-05-07,"Onyx",2022-05-09,2022-05-09 03:08:00,2,4,"Black"
"43751009","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 5 days","Female","Large","Tan/White","","No","Unknown","Pooch Place",2022-05-03,"Serena (Mozzy)",2022-05-09,2022-05-09 03:08:00,6,5,"Tan"
"44246548","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 6 days","Female","Large","Black/Brown","","No","Unknown","Dog Intake",2022-05-08,"Berry",2022-05-09,2022-05-09 03:08:00,1,4,"Black"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 8 months 14 days","Male","Large","White/Black","","No","Unknown","Rover Refuge",2022-05-08,"Edman",2022-05-09,2022-05-09 03:08:00,1,4,"White"
"48560637","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 8 months 8 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-04-13,"Jarvis (Max) (Lucky)",2022-05-09,2022-05-09 03:08:00,26,9,"Black"
"48592161","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 8 months 5 days","Male","Large","Grey/White","","No","Yes","Rover Refuge",2022-05-04,"Brontosaurus (Whiteboy)",2022-05-09,2022-05-09 03:08:00,5,3,"Grey"
"49010609","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 7 months 5 days","Female","Large","Tan","","No","Unknown","Doggie Town",2022-04-26,"Chamaca",2022-05-09,2022-05-09 03:08:00,13,1,"Tan"
"49123807","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 5 months 17 days","Female","Small","Grey",NA,"No","Unknown","Doggie Town",2022-05-03,"Coco",2022-05-09,2022-05-09 03:08:00,6,2,"Grey"
