"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 10 months 7 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-03-25,2022-03-25 02:33:11,42,8,"Tan"
"31072822","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 5 days","Male","Large","Fawn/White","","No","Unknown","Doggie Den",2022-03-20,"Babbles(Gotti)",2022-03-25,2022-03-25 02:33:11,5,7,"Fawn"
"36200331","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","8 years 7 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-03-04,"Corra",2022-03-25,2022-03-25 02:33:11,21,8,"Brown"
"37033349","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 4 months 23 days","Male","Large","Black","","No","Unknown","Rover Refuge",2022-03-16,"Omaha (Max)",2022-03-25,2022-03-25 02:33:11,9,9,"Black"
"43808444","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 3 months 13 days","Male","Medium","Brown","","No","Unknown","Rover Refuge",2022-03-17,"Bruno",2022-03-25,2022-03-25 02:33:11,8,2,"Brown"
"46190236","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 3 months 17 days","Female","Medium","Tan/White","","No","Unknown","Mutt Hut",2022-03-15,"Ginger Rogers",2022-03-25,2022-03-25 02:33:11,10,3,"Tan"
"48398225","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 7 months 18 days","Female","Medium","Blue/White","","No","Unknown","Doggie Town",2022-03-17,"Chapstick",2022-03-25,2022-03-25 02:33:11,8,4,"Blue"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 3 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-03-25,2022-03-25 02:33:11,121,1,"White"
"49142880","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 4 months","Male","Large","Black/Tan","","No","Unknown","Doggie Den",2022-03-21,"Alistair (Pavarotti)",2022-03-25,2022-03-25 02:33:11,4,2,"Black"
"49259589","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 months 9 days","Male","Large","Golden",NA,"No","Unknown","Foster Home",2021-12-15,"Peaches",2022-03-25,2022-03-25 02:33:11,100,1,"Golden"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 2 months 18 days","Female","Large","Grey/White","","No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-03-25,2022-03-25 02:33:11,77,10,"Grey"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 3 days","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-03-25,2022-03-25 02:33:11,65,6,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 2 months 3 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-03-25,2022-03-25 02:33:11,61,8,"Black"
"49601836","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 10 days","Female","Large","Black/White",NA,"No","Unknown","Foster Home",2022-02-15,"Royal Tea",2022-03-25,2022-03-25 02:33:11,38,2,"Black"
"49618610","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 8 days","Female","Large","Black/White","","No","Unknown","Rover Refuge",2022-03-22,"Pearl",2022-03-25,2022-03-25 02:33:11,3,2,"Black"
"49672939","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 26 days","Male","Large","Brown","","No","Unknown","Rover Refuge",2022-03-22,"Taco Salad (Tito)",2022-03-25,2022-03-25 02:33:11,3,2,"Brown"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 21 days","Male","Large","Tan","","No","Unknown","Mutt Hut",2022-03-18,"Pluto",2022-03-25,2022-03-25 02:33:11,7,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 21 days","Male","Large","Tan","","No","Unknown","Mutt Hut",2022-03-18,"Bear",2022-03-25,2022-03-25 02:33:11,7,5,"Tan"
