"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","11 years 11 months 30 days","Male","Medium","Black","","No","Yes","Foster Home",2022-06-06,"Pugsley",2022-06-22,2022-06-22 03:17:04,16,11,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 8 months 5 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-06-22,2022-06-22 03:17:04,40,12,"White"
"20556418","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Terrier","13 years  1 month 10 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-05-12,"Lillian",2022-06-22,2022-06-22 03:17:04,41,13,"Brown"
"22086450","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 7 months 17 days","Female","Medium","White/Black",NA,"No","Unknown","Pooch Place",2022-06-19,"Mina",2022-06-22,2022-06-22 03:17:04,3,9,"White"
"31754657","Dog","Terrier, Pit Bull/Mix","8 years 23 days","Female","Medium","Black/White","","No","Unknown","Doggie Den",2022-06-21,"Lucy",2022-06-22,2022-06-22 03:17:04,1,8,"Black"
"38253013","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 2 months 14 days","Male","Large","Grey/White","","No","Unknown","Foster Home",2022-06-02,"Bryant",2022-06-22,2022-06-22 03:17:04,20,7,"Grey"
"40837324","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 29 days","Male","Large","Fawn","","No","Unknown","Rover Refuge",2022-06-19,"Zazu",2022-06-22,2022-06-22 03:17:04,3,5,"Fawn"
"41726820","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 6 months 2 days","Male","Large","Brindle","","No","Unknown","Doggie Den",2022-06-18,"Sam",2022-06-22,2022-06-22 03:17:04,4,3,"Brindle"
"43111503","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 21 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-05-07,"Onyx",2022-06-22,2022-06-22 03:17:04,46,4,"Black"
"46441765","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 5 months 11 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-06-06,"Tripp (Emmy Lou 1)",2022-06-22,2022-06-22 03:17:04,16,1,"White"
