"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 9 months 2 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-02-20,2022-02-20 03:00:31,9,8,"Tan"
"34691521","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years","Male","Large","Black/White","","No","Unknown","Rover Refuge",2022-02-11,"Tony",2022-02-20,2022-02-20 03:00:31,9,7,"Black"
"38729044","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 8 months 18 days","Female","Large","Brown","","No","Unknown","Office",2022-01-20,"Shelby (Bella Brown)",2022-02-20,2022-02-20 03:00:31,31,4,"Brown"
"42411864","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 6 months 13 days","Female","Large","White/Brown","","No","Unknown","Doggie Den",2022-02-16,"Anna",2022-02-20,2022-02-20 03:00:31,4,3,"White"
"49102417","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 2 months 2 days","Male","Medium","Brown/Black","","No","Unknown","Foster Home",2022-02-18,"Sunshine",2022-02-20,2022-02-20 03:00:31,2,1,"Brown"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","10 months 29 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-02-20,2022-02-20 03:00:31,88,0,"White"
"49179490","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","15 years 2 months 18 days","Female","Large","Black/White","","No","Unknown","Foster Home",2021-12-10,"Missy Elliott",2022-02-20,2022-02-20 03:00:31,72,15,"Black"
"49248663","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 8 months 6 days","Male","Medium","Brindle","","No","Unknown","Foster Home",2021-12-14,"Solstice",2022-02-20,2022-02-20 03:00:31,68,1,"Brindle"
"49272530","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 3 days","Female","Large","White/Black","","No","Unknown","Foster Home",2021-12-17,"Opulent",2022-02-20,2022-02-20 03:00:31,65,2,"White"
"49299664","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years  1 month 29 days","Female","Large","Grey",NA,"No","Unknown","Doggie Den",2021-12-22,"Bell 1",2022-02-20,2022-02-20 03:00:31,60,3,"Grey"
"49321684","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years  1 month 23 days","Male","Large","Black/White","","No","Unknown","Foster Home",2021-12-28,"Kollin",2022-02-20,2022-02-20 03:00:31,54,3,"Black"
"49374190","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years  1 month 13 days","Female","Large","Brown/White",NA,"No","Unknown","Rover Refuge",2022-01-07,"Sandy",2022-02-20,2022-02-20 03:00:31,44,6,"Brown"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years  1 month 13 days","Female","Large","Grey/White",NA,"No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-02-20,2022-02-20 03:00:31,44,10,"Grey"
"49377069","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years  1 month 13 days","Male","Medium","White/Black","","No","Unknown","Doggie Town",2022-02-04,"Longboard",2022-02-20,2022-02-20 03:00:31,16,3,"White"
"49420076","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years  1 month 5 days","Female","Medium","Black",NA,"No","Unknown","Rover Refuge",2022-01-15,"Mishka",2022-02-20,2022-02-20 03:00:31,36,2,"Black"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-02-20,2022-02-20 03:00:31,32,NA,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 29 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-02-20,2022-02-20 03:00:31,28,8,"Black"
"49489969","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 24 days","Female","Large","Fawn/White",NA,"No","Unknown","Foster Home",2022-01-27,"Diamond Ring",2022-02-20,2022-02-20 03:00:31,24,3,"Fawn"
"49491387","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 24 days","Female","Medium","Brown",NA,"No","Unknown","Office",2022-01-27,"Tugboat 1",2022-02-20,2022-02-20 03:00:31,24,2,"Brown"
"49508211","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 20 days","Male","Large","Black/White",NA,"No","Unknown","Rover Refuge",2022-01-31,"Orca",2022-02-20,2022-02-20 03:00:31,20,4,"Black"
"49508807","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 20 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-01-31,"Crocadillion",2022-02-20,2022-02-20 03:00:31,20,4,"Black"
"49557969","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 12 days","Female","Large","Black/White","","No","Unknown","Doggie Den",2022-02-08,"Fergalicious",2022-02-20,2022-02-20 03:00:31,12,4,"Black"
"49565754","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 10 days","Male","Large","Tan/White",NA,"No","Unknown","Mutt Hut",2022-02-09,"West Coast",2022-02-20,2022-02-20 03:00:31,11,4,"Tan"
"49567189","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 11 days","Female","Medium","Brown/White",NA,"No","Unknown","Rover Refuge",2022-02-09,"Snazzberry",2022-02-20,2022-02-20 03:00:31,11,2,"Brown"
"49583906","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 8 days","Male","Large","Black/White","","No","Unknown","Doggie Den",2022-02-11,"Chucky Cheese",2022-02-20,2022-02-20 03:00:31,9,5,"Black"
"49591984","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 6 days","Female","Large","Black/White",NA,"No","Unknown","Office",2022-02-14,"Diamond in the Rough",2022-02-20,2022-02-20 03:00:31,6,10,"Black"
