"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 10 months 5 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-03-23,2022-03-23 02:46:13,40,8,"Tan"
"31072822","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 3 days","Male","Large","Fawn/White","","No","Unknown","Doggie Den",2022-03-20,"Babbles(Gotti)",2022-03-23,2022-03-23 02:46:13,3,7,"Fawn"
"36200331","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","8 years 5 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-03-04,"Corra",2022-03-23,2022-03-23 02:46:13,19,8,"Brown"
"37033349","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 4 months 21 days","Male","Large","Black","","No","Unknown","Rover Refuge",2022-03-16,"Omaha (Max)",2022-03-23,2022-03-23 02:46:13,7,9,"Black"
"43808444","Dog","Terrier, Pit Bull/Mix","2 years 3 months 11 days","Male","Medium","Brown",NA,"No","Unknown","Rover Refuge",2022-03-17,"Bruno",2022-03-23,2022-03-23 02:46:13,6,2,"Brown"
"46190236","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 3 months 15 days","Female","Medium","Tan/White","","No","Unknown","Mutt Hut",2022-03-15,"Ginger Rogers",2022-03-23,2022-03-23 02:46:13,8,3,"Tan"
"48398225","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 7 months 16 days","Female","Medium","Blue/White","","No","Unknown","Doggie Town",2022-03-17,"Chapstick",2022-03-23,2022-03-23 02:46:13,6,4,"Blue"
"49099215","Dog","Terrier, Pit Bull/Mix","6 months 15 days","Male","Small","Black/White",NA,"No","Unknown","Rover Refuge",2022-03-21,"Fetti",2022-03-23,2022-03-23 02:46:13,2,0,"Black"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year  1 day","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-03-23,2022-03-23 02:46:13,119,1,"White"
"49142880","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 3 months 26 days","Male","Large","Black/Tan","","No","Unknown","Rover Refuge",2022-03-21,"Alistair (Pavarotti)",2022-03-23,2022-03-23 02:46:13,2,2,"Black"
"49259589","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 months 7 days","Male","Large","Golden",NA,"No","Unknown","Foster Home",2021-12-15,"Peaches",2022-03-23,2022-03-23 02:46:13,98,1,"Golden"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 2 months 16 days","Female","Large","Grey/White","","No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-03-23,2022-03-23 02:46:13,75,10,"Grey"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years  1 day","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-03-23,2022-03-23 02:46:13,63,6,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 2 months  1 day","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-03-23,2022-03-23 02:46:13,59,8,"Black"
"49601836","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 8 days","Female","Large","Black/White",NA,"No","Unknown","Foster Home",2022-02-15,"Royal Tea",2022-03-23,2022-03-23 02:46:13,36,2,"Black"
