"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"31072822","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 8 days","Male","Large","Fawn/White","","No","Unknown","Foster Home",2022-03-20,"Babbles(Gotti)",2022-03-28,2022-03-28 02:47:07,8,7,"Fawn"
"36200331","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","8 years 10 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-03-04,"Corra",2022-03-28,2022-03-28 02:47:07,24,8,"Brown"
"37033349","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 4 months 26 days","Male","Large","Black","","No","Unknown","Foster Home",2022-03-16,"Omaha (Max)",2022-03-28,2022-03-28 02:47:07,12,9,"Black"
"46190236","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 3 months 20 days","Female","Medium","Tan/White","","No","Unknown","Mutt Hut",2022-03-15,"Ginger Rogers",2022-03-28,2022-03-28 02:47:07,13,3,"Tan"
"48398225","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 7 months 21 days","Female","Medium","Blue/White","","No","Unknown","Office",2022-03-17,"Chapstick",2022-03-28,2022-03-28 02:47:07,11,4,"Blue"
"48731007","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","11 months 4 days","Male","XL","Black/Tan","","No","Unknown","Doggie Den",2022-03-26,"Blade",2022-03-28,2022-03-28 02:47:07,2,0,"Black"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 6 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-03-28,2022-03-28 02:47:07,124,1,"White"
"49259589","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 months 12 days","Male","Large","Golden","","No","Unknown","Foster Home",2021-12-15,"Peaches",2022-03-28,2022-03-28 02:47:07,103,1,"Golden"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 2 months 21 days","Female","Large","Grey/White","","No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-03-28,2022-03-28 02:47:07,80,10,"Grey"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 6 days","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-03-28,2022-03-28 02:47:07,68,6,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 2 months 6 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-03-28,2022-03-28 02:47:07,64,8,"Black"
"49514504","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 27 days","Male","Large","Brown/White","","No","Unknown","Rover Refuge",2022-03-26,"Nike",2022-03-28,2022-03-28 02:47:07,2,1,"Brown"
"49601836","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 13 days","Female","Large","Black/White",NA,"No","Unknown","Foster Home",2022-02-15,"Royal Tea",2022-03-28,2022-03-28 02:47:07,41,2,"Black"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 24 days","Male","Large","Tan","","No","Unknown","Mutt Hut",2022-03-18,"Pluto",2022-03-28,2022-03-28 02:47:07,10,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 24 days","Male","Large","Tan","","No","Unknown","Mutt Hut",2022-03-18,"Bear",2022-03-28,2022-03-28 02:47:07,10,5,"Tan"
"49714726","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years 22 days","Male","Medium","White/Black",NA,"No","Unknown","Foster Home",2022-03-06,"Crow",2022-03-28,2022-03-28 02:47:07,22,12,"White"
"49741243","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 18 days","Female","Large","White","","No","Unknown","Doggie Den",2022-03-09,"Buttersoft",2022-03-28,2022-03-28 02:47:07,19,2,"White"
"49748853","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 17 days","Female","Large","Tan/White","","No","Unknown","Foster Home",2022-03-11,"Honey",2022-03-28,2022-03-28 02:47:07,17,3,"Tan"
"49776511","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 12 days","Male","Medium","Grey",NA,"No","Unknown","Rover Refuge",2022-03-15,"Buck",2022-03-28,2022-03-28 02:47:07,13,3,"Grey"
"49781904","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 12 days","Male","Large","Brown","","No","Unknown","Mutt Hut",2022-03-16,"Dinosaur",2022-03-28,2022-03-28 02:47:07,12,5,"Brown"
"49821982","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 5 days","Female","Medium","Black",NA,"No","Unknown","Doggie Den",2022-03-22,"Eloise",2022-03-28,2022-03-28 02:47:07,6,3,"Black"
"49824728","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 6 months 6 days","Female","Medium","Brindle",NA,"No","Unknown","Doggie Den",2022-03-23,"LuLu",2022-03-28,2022-03-28 02:47:07,5,3,"Brindle"
