"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 9 months 9 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-02-27,2022-02-27 02:13:06,16,8,"Tan"
"30429283","Dog","Mixed Breed, Small (under 24 lbs fully grown)/Mix","9 years 2 months 10 days","Male","Large","Black/Tan","","No","Unknown","Rover Refuge",2022-02-24,"Jock",2022-02-27,2022-02-27 02:13:06,3,9,"Black"
"34691521","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 7 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-02-11,"Tony",2022-02-27,2022-02-27 02:13:06,16,7,"Black"
"41927779","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years 8 months 15 days","Female","Medium","Brown","","No","Unknown","Rover Refuge",2022-02-23,"Pearl (Athena)",2022-02-27,2022-02-27 02:13:06,4,6,"Brown"
"43696578","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years  1 month","Male","Large","White","","No","Unknown","Rover Refuge",2022-02-24,"Silo",2022-02-27,2022-02-27 02:13:06,3,5,"White"
"47604794","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 10 months 4 days","Male","Large","Blue","","No","Unknown","Doggie Den",2022-02-24,"Field Trip (Uzi)",2022-02-27,2022-02-27 02:13:06,3,8,"Blue"
"49091001","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 3 months 11 days","Female","Medium","White/Grey","","No","Unknown","Doggie Den",2022-02-26,"Salsa (Aika)",2022-02-27,2022-02-27 02:13:06,1,1,"White"
"49102417","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 2 months 9 days","Male","Medium","Brown/Black","","No","Unknown","Foster Home",2022-02-18,"Sunshine",2022-02-27,2022-02-27 02:13:06,9,1,"Brown"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","11 months 5 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-02-27,2022-02-27 02:13:06,95,0,"White"
"49141254","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 months 3 days","Male","Large","Brown","","No","Unknown","Doggie Den",2022-02-26,"Heny",2022-02-27,2022-02-27 02:13:06,1,0,"Brown"
