"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"34800791","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","6 years  1 month 28 days","Female","Large","Black/White","","No","Unknown","Rover Refuge",2022-05-03,"Song (Bella)",2022-05-05,2022-05-05 03:09:11,2,6,"Black"
"39371506","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","7 years 8 months 24 days","Female","Medium","Blue/White","","No","Unknown","Dog Quarantine",2022-04-20,"Princess (Mandarin)",2022-05-05,2022-05-05 03:09:11,15,7,"Blue"
"41927739","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 10 months 23 days","Female","Large","Blue/White","","No","Unknown","Dog Intake",2022-05-04,"Loyola (CoCo)",2022-05-05,2022-05-05 03:09:11,1,4,"Blue"
"43407771","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 7 months 24 days","Male","Large","Black","","No","Unknown","Dog Quarantine",2022-05-03,"Mepi",2022-05-05,2022-05-05 03:09:11,2,2,"Black"
"43751009","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months  1 day","Female","Large","Tan/White","","No","Unknown","Dog Quarantine",2022-05-03,"Serena (Mozzy)",2022-05-05,2022-05-05 03:09:11,2,5,"Tan"
"45031439","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 9 months 27 days","Male","Large","Tan","","No","Unknown","Doggie Town",2022-04-30,"Mactruck",2022-05-05,2022-05-05 03:09:11,5,3,"Tan"
"48560637","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 years 8 months 4 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-04-13,"Jarvis (Max) (Lucky)",2022-05-05,2022-05-05 03:09:11,22,9,"Black"
"48592161","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 8 months  1 day","Male","Large","Grey/White","","No","Unknown","Rover Refuge",2022-05-04,"Brontosaurus (Whiteboy)",2022-05-05,2022-05-05 03:09:11,1,3,"Grey"
"48820359","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 28 days","Female","Large","Brown/White","","No","Unknown","Doggie Den",2022-05-02,"Spritz Cookie",2022-05-05,2022-05-05 03:09:11,3,2,"Brown"
"49010609","Dog","Bloodhound/German Shepherd","1 year 7 months  1 day","Female","Large","Tan",NA,"No","Unknown","Doggie Town",2022-04-26,"Chamaca",2022-05-05,2022-05-05 03:09:11,9,1,"Tan"
"49042990","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","11 months 26 days","Male","Large","Brown/White","","No","Unknown","Rover Refuge",2022-05-01,"Brixx",2022-05-05,2022-05-05 03:09:11,4,0,"Brown"
"49056743","Dog","Mixed Breed, Small (under 24 lbs fully grown)/Mix","8 years 5 months 24 days","Male","Small","Black","","No","Unknown","Dog Quarantine",2022-05-04,"Brice",2022-05-05,2022-05-05 03:09:11,1,8,"Black"
"49123807","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 5 months 13 days","Female","Small","Blue",NA,"No","Unknown","Dog Quarantine",2022-05-03,"Coco",2022-05-05,2022-05-05 03:09:11,2,2,"Blue"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year  1 month 13 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-05-05,2022-05-05 03:09:11,162,1,"White"
"49283649","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 4 months 15 days","Female","Medium","Brown/White","","No","Unknown","Foster Home",2021-12-20,"ZooBear",2022-05-05,2022-05-05 03:09:11,136,3,"Brown"
"49367834","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 3 months 29 days","Female","Large","Brown","","No","Unknown","Foster Home",2022-01-06,"Savannah",2022-05-05,2022-05-05 03:09:11,119,2,"Brown"
