"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"10155526","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","14 years 4 months 25 days","Female","Medium","Black/White","","No","Unknown","Rover Refuge",2022-03-01,"Moma Moma",2022-03-04,2022-03-04 02:30:28,3,14,"Black"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 9 months 14 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-03-04,2022-03-04 02:30:28,21,8,"Tan"
"34691521","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 12 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-02-11,"Tony",2022-03-04,2022-03-04 02:30:28,21,7,"Black"
"39883406","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 22 days","Female","Large","Black","","No","Unknown","Foster Home",2022-02-18,"Sketti",2022-03-04,2022-03-04 02:30:28,14,4,"Black"
"47604794","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 10 months 9 days","Male","Large","Blue","","No","Yes","Doggie Den",2022-02-24,"Field Trip (Uzi)",2022-03-04,2022-03-04 02:30:28,8,8,"Blue"
"49102417","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 2 months 14 days","Male","Medium","Brown/Black","","No","Unknown","Foster Home",2022-02-18,"Sunshine",2022-03-04,2022-03-04 02:30:28,14,1,"Brown"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","11 months 10 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-03-04,2022-03-04 02:30:28,100,0,"White"
"49147520","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 9 months 4 days","Male","Large","Grey/White","","No","Unknown","Doggie Den",2022-02-24,"Milo Minute",2022-03-04,2022-03-04 02:30:28,8,1,"Grey"
"49179490","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","15 years 3 months 2 days","Female","Large","Black/White","","No","Unknown","Foster Home",2021-12-10,"Missy Elliott",2022-03-04,2022-03-04 02:30:28,84,15,"Black"
"49248663","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 8 months 18 days","Male","Medium","Brindle","","No","Unknown","Foster Home",2021-12-14,"Solstice",2022-03-04,2022-03-04 02:30:28,80,1,"Brindle"
"49272530","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 15 days","Female","Large","White/Black","","No","Unknown","Foster Home",2021-12-17,"Opulent",2022-03-04,2022-03-04 02:30:28,77,2,"White"
"49299664","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 2 months 10 days","Female","Large","Grey","","No","Unknown","Office",2021-12-22,"Vivian (Bell 1)",2022-03-04,2022-03-04 02:30:28,72,3,"Grey"
