"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"11681530","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Hound","12 years  1 day","Male","Medium","Black","","No","Yes","Foster Home",2022-06-06,"Pugsley",2022-06-24,2022-06-24 03:21:50,18,12,"Black"
"14305543","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years 8 months 7 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-05-13,"Bob Barker",2022-06-24,2022-06-24 03:21:50,42,12,"White"
"20556418","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Terrier","13 years  1 month 12 days","Female","Medium","Brown","","No","Unknown","Foster Home",2022-05-12,"Lillian",2022-06-24,2022-06-24 03:21:50,43,13,"Brown"
"30495228","Dog","Mixed Breed, Small (under 24 lbs fully grown)/Mix","6 years 8 months 11 days","Male","Small","Black/White","","No","Unknown","Dog Intake",2022-06-23,"Jaxson (Bear)",2022-06-24,2022-06-24 03:21:50,1,6,"Black"
"33937702","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 7 months 12 days","Male","Medium","Red","","No","Unknown","Doggie Town",2022-06-19,"Redz (Boy Boy)",2022-06-24,2022-06-24 03:21:50,5,7,"Red"
"38253013","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 2 months 16 days","Male","Large","Grey/White","","No","Unknown","Foster Home",2022-06-02,"Bryant",2022-06-24,2022-06-24 03:21:50,22,7,"Grey"
"43111503","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years  1 month 23 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-05-07,"Onyx",2022-06-24,2022-06-24 03:21:50,48,4,"Black"
"46441765","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 5 months 13 days","Male","Large","White/Brown","","No","Unknown","Foster Home",2022-06-06,"Tripp (Emmy Lou 1)",2022-06-24,2022-06-24 03:21:50,18,1,"White"
"48434939","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 10 months 12 days","Male","Large","Grey/White","","No","Unknown","Mutt Hut",2022-06-03,"Braddish (Bruce McCullough)",2022-06-24,2022-06-24 03:21:50,21,1,"Grey"
"48519035","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","4 years 9 months 30 days","Male","Large","White/Black","","No","Unknown","Foster Home",2022-05-08,"Edman",2022-06-24,2022-06-24 03:21:50,47,4,"White"
"49283649","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","3 years 6 months 4 days","Female","Medium","Brown/White","","No","Unknown","Foster Home",2021-12-20,"ZooBear",2022-06-24,2022-06-24 03:21:50,186,3,"Brown"
"49420746","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","2 years 5 months 9 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-01-14,"Short Rib",2022-06-24,2022-06-24 03:21:50,161,2,"Tan"
"49443331","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","9 months 5 days","Female","Medium","White/Tan","","No","Unknown","Foster Home",2022-03-04,"Clover",2022-06-24,2022-06-24 03:21:50,112,0,"White"
"49706606","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 3 months 20 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Pluto",2022-06-24,2022-06-24 03:21:50,98,7,"Tan"
"49706658","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months 20 days","Male","Large","Tan","","No","Unknown","Foster Home",2022-03-18,"Bear",2022-06-24,2022-06-24 03:21:50,98,5,"Tan"
"49823010","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 3 months  1 day","Male","Large","Black/White",NA,"No","Unknown","Foster Home",2022-03-22,"Flash",2022-06-24,2022-06-24 03:21:50,94,5,"Black"
"49903537","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year 2 months 20 days","Female","Medium","White/Brown","","No","Unknown","Dog Intake",2022-06-23,"Patches",2022-06-24,2022-06-24 03:21:50,1,1,"White"
"49970033","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","1 year  1 month 10 days","Male","Medium","Tan/White","","No","Unknown","Foster Home",2022-06-13,"Booster",2022-06-24,2022-06-24 03:21:50,11,1,"Tan"
"50119023","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","12 years  1 month 19 days","Female","Large","Tan/White","","No","Unknown","Foster Home",2022-05-05,"Leona",2022-06-24,2022-06-24 03:21:50,50,12,"Tan"
"50133007","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years  1 month 17 days","Female","Medium","Cream",NA,"No","Unknown","Foster Home",2022-05-07,"Clementine",2022-06-24,2022-06-24 03:21:50,48,12,"Cream"
"50133334","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 17 days","Female","Large","Grey/White",NA,"No","Unknown","Foster Home",2022-05-07,"Kiwi",2022-06-24,2022-06-24 03:21:50,48,1,"Grey"
"50193895","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years  1 month 8 days","Male","Large","Brown/White","","No","Unknown","Foster Home",2022-05-15,"Marmaduke (Ace)",2022-06-24,2022-06-24 03:21:50,40,7,"Brown"
"50200571","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","10 months 8 days","Male","Medium","White/Black","","No","Unknown","Rover Refuge",2022-06-19,"Petey (Goose)",2022-06-24,2022-06-24 03:21:50,5,0,"White"
"50231325","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year  1 month 4 days","Male","Large","Black/Brown",NA,"No","Unknown","Foster Home",2022-05-19,"Dorito",2022-06-24,2022-06-24 03:21:50,36,1,"Black"
"50257036","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month","Female","Large","White","","No","Unknown","Foster Home",2022-05-24,"Molly",2022-06-24,2022-06-24 03:21:50,31,2,"White"
"50259024","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years  1 month","Male","Large","White","","No","Unknown","Rover Refuge",2022-05-24,"Raisin",2022-06-24,2022-06-24 03:21:50,31,3,"White"
"50290357","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","1 year 28 days","Male","Large","Brown/White",NA,"No","Unknown","Foster Home",2022-05-27,"Eddie",2022-06-24,2022-06-24 03:21:50,28,1,"Brown"
