"animal_id","species","breed","age","gender","size","color","spayed_neutered","declawed","housetrained","location","intake_date","name","scrape_date","scrape_time","days_since_intake","age_years","color_primary"
"10155526","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","14 years 5 months 4 days","Female","Medium","Black/White","","No","Unknown","Office",2022-03-07,"Moma Moma",2022-03-11,2022-03-11 02:26:32,4,14,"Black"
"21884814","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 9 months 21 days","Male","Large","Tan/White","","No","Unknown","Foster Home",2022-02-11,"Joe Diffie (Sevens)",2022-03-11,2022-03-11 02:26:32,28,8,"Tan"
"34691521","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","7 years 19 days","Male","Large","Black/White","","No","Unknown","Foster Home",2022-02-11,"Tony",2022-03-11,2022-03-11 02:26:32,28,7,"Black"
"36200331","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","5 years 6 months 27 days","Female","Medium","Brown","","No","Unknown","Doggie Den",2022-03-04,"Corra",2022-03-11,2022-03-11 02:26:32,7,5,"Brown"
"47604794","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years 10 months 16 days","Male","Large","Blue","","No","Yes","Foster Home",2022-02-24,"Field Trip (Uzi)",2022-03-11,2022-03-11 02:26:32,15,8,"Blue"
"49140299","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","11 months 17 days","Female","Medium","White","","No","Unknown","Foster Home",2021-11-24,"Stormy B",2022-03-11,2022-03-11 02:26:32,107,0,"White"
"49179490","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","15 years 3 months 9 days","Female","Large","Black/White","","No","Unknown","Foster Home",2021-12-10,"Missy Elliott",2022-03-11,2022-03-11 02:26:32,91,15,"Black"
"49272530","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 months 22 days","Female","Large","White/Black","","No","Unknown","Foster Home",2021-12-17,"Opulent",2022-03-11,2022-03-11 02:26:32,84,2,"White"
"49374202","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","10 years 2 months 4 days","Female","Large","Grey/White","","No","Unknown","Foster Home",2022-01-07,"Pretty Girl",2022-03-11,2022-03-11 02:26:32,63,10,"Grey"
"49442113","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","","Male","Large","White","","No","Unknown","Foster Home",2022-01-19,"Blazed Donut",2022-03-11,2022-03-11 02:26:32,51,NA,"White"
"49458265","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","8 years  1 month 17 days","Female","XL","Black","","No","Unknown","Foster Home",2022-01-23,"Samantha",2022-03-11,2022-03-11 02:26:32,47,8,"Black"
"49528852","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years  1 month 8 days","Male","Large","Brindle/Brown",NA,"No","Unknown","Foster Home",2022-02-03,"Obie",2022-03-11,2022-03-11 02:26:32,36,2,"Brindle"
"49560907","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","7 years  1 month 3 days","Male","Medium","Brown","","No","Unknown","Doggie Den",2022-02-08,"Bear Claw",2022-03-11,2022-03-11 02:26:32,31,7,"Brown"
"49601836","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 24 days","Female","Large","Black/White",NA,"No","Unknown","Foster Home",2022-02-15,"Royal Tea",2022-03-11,2022-03-11 02:26:32,24,2,"Black"
"49609142","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","4 years 6 months 21 days","Male","Medium","Black","","No","Unknown","Doggie Den",2022-03-03,"Tiller",2022-03-11,2022-03-11 02:26:32,8,4,"Black"
"49679283","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 11 days","Female","Large","White/Brindle",NA,"No","Unknown","Mutt Hut",2022-02-28,"Sweet Peaches",2022-03-11,2022-03-11 02:26:32,11,3,"White"
"49685941","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","11 months 22 days","Female","Large","Brindle/White","","No","Unknown","Rover Refuge",2022-03-01,"Bella",2022-03-11,2022-03-11 02:26:32,10,0,"Brindle"
"49710428","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 6 days","Female","Large","Grey/White","","No","Unknown","Doggie Den",2022-03-05,"Denmark",2022-03-11,2022-03-11 02:26:32,6,2,"Grey"
"49714726","Dog","Mixed Breed, Medium (up to 44 lbs fully grown)/Mix","12 years 5 days","Male","Medium","White/Black",NA,"No","Unknown","Office",2022-03-06,"Crow",2022-03-11,2022-03-11 02:26:32,5,12,"White"
"49722147","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 4 days","Female","Large","Brown",NA,"No","Unknown","Doggie Den",2022-03-07,"Chocolate",2022-03-11,2022-03-11 02:26:32,4,5,"Brown"
"49725286","Dog","Mixed Breed, Small (under 24 lbs fully grown)/Mix","9 years 3 days","Female","Small","Red","","No","Unknown","Doggie Town",2022-03-08,"Mimi",2022-03-11,2022-03-11 02:26:32,3,9,"Red"
"49729479","Dog","Shepherd/Mix","4 years 3 days","Female","Large","Black",NA,"No","Unknown","Rover Refuge",2022-03-08,"Fern",2022-03-11,2022-03-11 02:26:32,3,4,"Black"
"49729871","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","3 years 3 days","Female","Medium","White/Grey",NA,"No","Unknown","Rover Refuge",2022-03-08,"Cowwie",2022-03-11,2022-03-11 02:26:32,3,3,"White"
"49733586","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","2 years 2 days","Female","Large","White",NA,"No","Unknown","Rover Refuge",2022-03-08,"Alexandria",2022-03-11,2022-03-11 02:26:32,3,2,"White"
"49733630","Dog","Mixed Breed, Large (over 44 lbs fully grown)/Mix","5 years 2 days","Female","Large","Brown/White",NA,"No","Unknown","Rover Refuge",2022-03-08,"Nicki",2022-03-11,2022-03-11 02:26:32,3,5,"Brown"
